"HolderAddress","Balance","PendingBalanceUpdate"
"0x41ce0b9b6aaee59670aa00d6bcace1549ea43d5d","33777.5461187028","No"
"0x41cf4012e86e6a3e0b8476c93b0f9bbc8b596fa8","12530.2097106442","No"
"0x41d39a1250aaab874b2d7110f6722a691a2e69ee","8750000","No"
"0x41d5c8a8497bec566a1911052d7db39488b32afb","2000","No"
"0x41e2197c4eea3f2f1919a467115827d8118fdd79","1203.47078295074","No"
"0x41f19eb51378f3a0af6d0f75f415d25bcdea4de1","342.5","No"
"0x41f3dd302cd403b536dd89610d8a17c5092c0f07","4.07263561487533","No"
"0x4205c96cd8b3131ddca63feade5020d5832258f6","4085.15115012641","No"
"0x421695c7a4a76b3de2386b99ef7345d9cef8ae1a","423.128363888199","No"
"0x4220ca0ec4f908ed463696f5c0ffe24dab38588e","70","No"
"0x423f2343ef65656f93c262e18ddb2cd381d071f0","49.1129613247455","No"
"0x4245577e08bb7929d89d404904e6307c777b2363","1685.95942952337","No"
"0x4248c4c2cfd52386b9852714704fa175ecdf51dd","528.158176725332","No"
"0x42555c8f1362c0d9068eb7accfd1ad67a4969569","342.8816175","No"
"0x427ff35ba31cce3573be54fc5b8cfb65326a83b1","224.640508416161","No"
"0x42b4e2086e184ed932910c718a15018afc12fa4e","200","No"
"0x42b5112091c0142148b763aac5c6fbe3d27a8a7b","4E-13","No"
"0x42d2ba5d094964b5db944ed7f64e6ed8d6743112","16709.7754819995","No"
"0x42da12e4da0a26a237c263a149838b70d0ee60d4","953.777546975997","No"
"0x42f5ad9c75cf95453544f06209ae613cdaf49bd6","5.38183777890818","No"
"0x43204e533cef3dc5e229d9404540513b8e37c39e","0.313255","No"
"0x432bd549122cf278bc1cfb87191231a73bdf78fd","895.179940058786","No"
"0x433c46c31b515740a0b3115516e93c7ee53da7a1","7560","No"
"0x4342b3c5c37237b69c97ccbf17ee1cf65fa6b094","526.258166954711","No"
"0x434e02e2ae464804807dc3f8002d43970ad8a133","5000.21988018888","No"
"0x436b0d0150f88a26f5e11bbbd2602f16f7c89613","194.772492886043","No"
"0x437169d2e6bdddbb64cb9a205fe820a3586daa6d","12002","No"
"0x43a0be1d1331b33c8f44973151de146576ea2095","235.367286000977","No"
"0x43a2cbe89273a1eb09d2f2700a6b9897c2df6a64","33.9975464127404","No"
"0x43ad458044e631b88d2327294969ad03c62c5763","51.5121659584816","No"
"0x43b932bb230ff2a5011514dcb128e841bf92aa5e","4971.794816","No"
"0x43be83ad6bb9266c781035d721338bd8a17f4e34","1034.08691777061","No"
"0x43d7e933b3c6cc86728ee7894d47e773dbf58338","132.719255769858","No"
"0x43d880a9afb01577018ec4c473327cbd3a872685","6.0580277151814E-05","No"
"0x43d88ae866c165a70b79428e43e93fd96de63b3f","6833","No"
"0x43e7d33f026ae402a87700f314f8fd1556e3f0de","5001","No"
"0x43f24bb977311a100efb20ac70ffc08960fa3421","7294.31795616476","No"
"0x43f92b5733ac951a07c2cee2f003d125b826094e","48.7521343690857","No"
"0x43fe5b2079036116adc0b5f0aaec1cebc1a1fa08","324820.467087358","No"
"0x44015c6a019988190c27c6698c0e63c3245e0b20","17000","No"
"0x440430e6ae7143d43209457e9dc502ebdd7d4851","70","No"
"0x440b1016ae84b0f3584f36103d714aa85b159014","2259.70189197446","No"
"0x4413a906a012f06bd0abda5eec45f7d67b449284","6.19016500738818","No"
"0x4424380973ea6ad135e7fda7248b4fce6e3e232b","30000","No"
"0x442d03650eb4b521151c9e94b1f9f092cfd9196c","95594.3770296185","No"
"0x44345accb2240f6973359542059af8dc50d0df5e","4624.79661297219","No"
"0x44359e2a95d64f2592226e5f34b5db57638e6650","0.0079443852841151","No"
"0x4459866db2443257099de5b48e962231916b2b8e","4971.794816","No"
"0x4473af01a200d63a72ffebfdfe0c9b4d1b901551","21.5682077255355","No"
"0x447a10c7ee990a0aee3a2eb13255dda38cd40f09","122.037836559095","No"
"0x44b7dea4dd7d2fea80408862a4da89c905d3acf5","9.01318225510708","No"
"0x44bb765ff7f09d3915050eb54c9b48202cb12ace","440","No"
"0x44c63c110778570115a15e271176427e2570427e","9.37083810867602","No"
"0x44d4e20d10bb4bb19816545a8fe0e2bca65bc2f5","62.8186754853388","No"
"0x44e3daf6bfa2905ea385cc56a4324819755b8fee","230.54309047836","No"
"0x44e8b7848fcdbfd02587fa01bdfc312671b4452a","25.2912143234202","No"
"0x44fa272f3d716e3eac06516db10a325b5338721a","437.840829688493","No"
"0x452e69eebc19296270b8ed2f691891aa9e513397","1371.52647","No"
"0x4530d501d5c94714ee4c9c76a619346ddb13a9b3","339.821134127958","No"
"0x4535b4299527ca0a0b42fae2b744cee1fbb47727","9040.96960903163","No"
"0x4536a66ad11cdcc403aab7d046b880ed6bf570f4","4971.794816","No"
"0x453a6b83ba2dd467004f96b3ae5dd769f3da0995","1590.21169720731","No"
"0x454a91191091d7f58d8387b9607858669ef29405","685.763235","No"
"0x454c1055935dbd3537f81d47825c023fd267c7f2","3.92597846242933","No"
"0x456ed2733fd21d9f55cf752d8d01fc59cccfe8b7","36.5744318911894","No"
"0x45745c9b881860de8e25b5ba7f055d007f252ca3","2500","No"
"0x457a8254311003bca684b4bbfe8819ded700b68a","42.2908643161049","No"
"0x4591679c93892252260c5c4d7362adffc4de8247","40","No"
"0x459d78639401775bba97ed7ed53ce528404432fc","312.008517873763","No"
"0x45a38939ab3a8d3f7c065090497ec3f49b106218","1022.625","No"
"0x45a80c403caaca25e26a9fe3928b85d5893266d3","1643.48486165944","No"
"0x45ad54af0359c2f2c69492d60f19916530f8dbea","81.6464005177642","No"
"0x45af24fc5032eb8cc0beefebac8e7b89f31f6e55","50.985941612717","No"
"0x45b60271e29f95573a150cb1211af55c24b65a87","117.874555799564","No"
"0x45cefd06d1eda7c85c062c2cecccae02548c0f7b","14.1377664483847","No"
"0x45e25c3d5e5181c07118b3c33f1a01276e713193","9943.589632","No"
"0x46025a74454d980589ed1eb444af3156eeaca892","1667.23096226797","No"
"0x46125f2ee06f08e180cf5a6cc30eb9e2d767f070","124.836610027259","No"
"0x461264c68ed4b0d6a9c04859ff13312252696c71","2.976338996E-09","No"
"0x46228b684507aebd94734b6fb327ebcb57552664","9304.6687976159","No"
"0x463173595c2c3f297f7bfd11b6c9cc921b3c1d24","6833","No"
"0x4641e0e85d3436256d66721f6ca42675c4f27fd1","685.763235","No"
"0x46547ec844d9e2996dd0fc4d5626b71191880a3d","1975.01364986816","No"
"0x465a9497829d5490dad9bece6d670ba037c31ba8","685.763235","No"
"0x467c1dce11aa733fdac5cada42207f5c0a1dfc4c","45.8191511679521","No"
"0x467c3992ddd96f40804630faf515dcb9aa5309e5","685.763235","No"
"0x468172a71a7eda2a061cca9941b08fdcb3b14458","103.500427359379","No"
"0x4685d94e8057e80d959bdb83d8875b2086e11762","714","No"
"0x4688fba8faf0e643e04605848eb3fb0b6e611e29","929.232153421354","No"
"0x46a7686e17b2f80774b933cceda579b1153aa73e","195919.94404919","No"
"0x46b477bd6a24b3207c44b7b3e10a59018f05ec58","1028.30625","No"
"0x46b6703de1aa0ba9f0a9b7bd299c5d9958dda4b9","7560","No"
"0x46cadfda038144ccef43d8bd7f339e56f10c3d3c","256.376551368677","No"
"0x46e5dd9117b7c761683a9ca54116921dcee56a00","4093.11446420524","No"
"0x46ee087e51883763f50c82aff949d200289ce7d1","14814.394531588","No"
"0x46f3cc56ab8233ecde1667da0daa98943797bbe8","5960.332316","No"
"0x46fa542ff37acd4618b265d34f7c02342dd04f08","342.8816175","No"
"0x470ba76ee9c8b6a0659763796c57a3e9684c1801","196.220272513466","No"
"0x4726270dc2c893b3820b62b7303f7feae707740f","3419","No"
"0x4752ab91efa587fdd4c3e483653d4b19ce0fd993","6833","No"
"0x47540c04bed7f227fa2b322229375341eeabf305","2500","No"
"0x475965e12ea5190262d9c56f5213797cc4c2c2a7","16696.594381251","No"
"0x475eefbad11c94f25abfe01cad69103eae140394","2518.51236552999","No"
"0x475f0739b5c40f50f7fa95afab21238af0d8232c","2986.63573173563","No"
"0x4763e4a684ba45ba77ad11fad236811e5c8c1481","340.875","No"
"0x47642ffce2c9e925f8bfc4db01bf339449cc017b","16932.306675","No"
"0x476b9d8b243a4f71555a1118c7798e6726f70962","244.441429752643","No"
"0x47963d455eb5f6c03fb0f764f4fb88565b229ece","22.8623846669931","No"
"0x47b8f8c87d79d61d94b1a23b8468600bff312f6b","268.735059","No"
"0x47c2511fae3a1396fc2658cf1d0fccd03bfeae51","2502","No"
"0x482637da8bfa3a0f309af77e4fc77968d01d8fd5","2403.78951994804","No"
"0x482700380f3d896efa856ad4f3f14ab6958e5a0a","681.75","No"
"0x483d0c373d20d0e3fe80e7182dc4c1c2ce3d2d6f","144388.66635554","No"
"0x484652680723a235e43eb3c1de188662db1c1eb9","1287.70581209161","No"
"0x48482ab8c808aa19c3fe2ad83d1212a09b155bcb","25.6122287942082","No"
"0x4850712690f3e2bddacf61726d16530a3707e786","100","No"
"0x485cff4928beae077456b74e71b05466c853ed0e","7560","No"
"0x4862d5e4e3fe024e231c402dee8f44b412de1ba0","0.738673642117814","No"
"0x4863bfe10998d315a940e019e80d76c0e69edb73","3067.875","No"
"0x4867288a80a902ccdd31493b6437c4b361688308","50","No"
"0x4869847153012a156a4b51f18d66316837e1e536","342.8816175","No"
"0x487261dac00ebf4e185ee4661e2e27e6f80c9baf","48.0497","No"
"0x487408efa7f55e65af11ac1ab6d292530dd48984","19975.9188863624","No"
"0x48919baea338231658e5343cedbb312fd88e37d0","17.3208978965934","No"
"0x48a6ded9c76b24cc77cdcff0d405d988b3d74b72","5.43344827265182","No"
"0x48c10fbbd9a9ef7dc03d64984e0f9094e25ab82f","685.386","No"
"0x48c4a49d0eed51553524dc211f6a091fc640a4fa","686.724510756454","No"
"0x48c6de3d2e490a26b06da25b8068ee4739f2bb36","5.39417","No"
"0x48d542dd37cf9bed71888aad77f15d490dd9f518","66.4364442489768","No"
"0x48f2ee7abcfa49b666f771fff87320cc442ef1e0","7.09262539491517","No"
"0x48f84111f515c6aa49395308b9bc1a03b334cba2","1700.12353792606","No"
"0x48fe9728a1ef5cbbc619a9d7eb4aa3bc91ef26ee","50000","No"
"0x4912ad76b0fda6b98053c23d493e58a7eb6f6953","14376.4628334583","No"
"0x492eb9c76eca49e601399caadebdfb1c4db88ea4","159.780776731568","No"
"0x493bd4100c7e4a9a34e62fcd05467a8338de2d94","1","No"
"0x494f01f779bba98ae9f3508802093a8a1daa13ce","685.7632525","No"
"0x495647f0844e516751eb085b192e560f1cbce779","15000","No"
"0x496fc41e88e8b40812c426691ee23faa1b3cb910","6833","No"
"0x49738c14bd96f5f2225ccb7ed041b37311a95137","20000","No"
"0x4986e378290e6be320dc303d6fe47f7b50fdc717","19.6371114692119","No"
"0x498b0a28bd803d808f2239975fc9450ef23afb5f","225","No"
"0x49abc7c7d910a0b69ef6e825f7703384523c2b12","13669","No"
"0x49ac46dc11a7e0f93fcef83e4a822044a7857db2","7.80109476771343","No"
"0x49ace4521406c75081c4d32fb6d00207ad999027","289.523376914087","No"
"0x49ad20c29211e89bf576a97f06eb3fde3747a786","4694.62970174197","No"
"0x49b347759ad9c67a289b559092ca3c9bfc3a1188","20.3250526991942","No"
"0x49bfa0ef21d5aa250d22dbcc5c8fd06c269641bc","218.268756317827","No"
"0x49c514b555e0965bcc1d53006a7cd7425ace9b95","10786.1838371729","No"
"0x49d2230faa62146bc900cd5745388d87a1f648cc","102","No"
"0x49e68fe5aaff517acf68eb6a26611d32ebb221b1","135","No"
"0x49f1aa80036acfdc7bed4631eeb7ec00c35bf6f4","4883.68209038072","No"
"0x49f7af1a33a86e5403aa93a581f1f655febe9ef6","17898.459975","No"
"0x4a27237ecc4eca2641619212115138dbc663cdde","317.454501261713","No"
"0x4a3bb151ac39a46349fd99f4c473a15a6a567d38","0.007125","No"
"0x4a5bb1c9347a0d4f7e06a29239162f03647d9232","91891.384448","No"
"0x4a5f1fb1e43bf9135c260d36100c0a22fa80f713","189.889733181531","No"
"0x4a7370733b630b1a47640747b52b42188a67930b","7.07896375197E-07","No"
"0x4a8610db0212e320de907b0d02360aad8a878c17","160000","No"
"0x4a88ed84fc468eb79ea38d61184c2d0499d1b444","2.22756501549771","No"
"0x4a95241c0dc5e73959f7faf59b5d16ce10e3cd35","0.659674117855323","No"
"0x4a9a74659292858af20d43a54a1789115f15a0ba","685.7632525","No"
"0x4aa92e5715514070a25af8e301037633e98aebec","4469.19704116189","No"
"0x4ab00223b52eea0054917a0e232ea2106529c525","3101.53272923433","No"
"0x4ac5a17b758c3a3c93214e770e35c4367ecff8b6","685.763235","No"
"0x4ad07cdd74200077bd4775597be2286752938977","2306.98835329907","No"
"0x4ad49932ddfa59fbb1bf4c3d0fc342efe3a3def5","138.432323818769","No"
"0x4ad9d51ce8dc1f2430d3de5f2b4629ce66ce1df8","195.225741945598","No"
"0x4addd778a6aa95d2ae509be5ba2c88d925a2f5b5","43.634160590926","No"
"0x4af63b4434552bbc1f259fd690ad53de6b2884d5","2230.19029431402","No"
"0x4b04181f1dcb6dfbe5543d63e8c4e2189202c5c2","419.897277071498","No"
"0x4b0e72a896f22d7faf11c59b0f956b16d2ece738","39.6301625677321","No"
"0x4b14f63ea3ec7451bce9dd322d9066522d32e408","331.757557380426","No"
"0x4b174a411574dfea0656c7d2d17034408f493d03","6833","No"
"0x4b2be7f20e62a9c8a10a45ed79fa1f7a973622ce","183.574786300813","No"
"0x4b53bb4b3bc5904a6a95f86a75d05df3a3573cb3","67.5934941746696","No"
"0x4b54c618fd9d2881ca80f45659aa95962f49a257","0.00269804213551118","No"
"0x4b56a806ead13f21504e945054ed218a8e4b5cbc","426","No"
"0x4b796751263d8b23009a85d1b5205cc59064b239","685.763235","No"
"0x4b7a18efd2bec8b9f8957a1a0cf48417f9d99dde","0.0587541439713872","No"
"0x4b7bb0ed854ddd10eae33202905f0c1d06b1f95b","50","No"
"0x4b7da5ed41d2d2e9bd257719d42a6d6ef343b285","336.674863496972","No"
"0x4b882c2d362813f2e9a47eafea602f65d8290323","403.4343168128","No"
"0x4b8f08d266dc49372a43a87d379d2bc3b51c8add","8650","No"
"0x4b97b08f1f9cbaa5fadd18ec9cbc9135acecd6e3","1028.6448525","No"
"0x4b9c390aba7cf7b618b15bc6094bef057eb10135","1000","No"
"0x4bafe6458449ddc691b2912aa2bb222e90083a25","1657.97293010535","No"
"0x4bc65cca3f0922e77beafaff6b98eaee8b9932c7","1427","No"
"0x4bcf748a44f59e6969dd40b2c5abeef83cffc592","42.1334328408443","No"
"0x4c250756f1d6324745c30bee82825975f304e807","200","No"
"0x4c29098a6cf83496996bc0f4c5becf94977794f5","5266.62233433125","No"
"0x4c2a527b1349c6d410b8ec97567d03bd3c0523c5","342.8816175","No"
"0x4c3d49bf8129a249471fa46aa45be5b3e3090940","1","No"
"0x4c43c655e0ecef4a8cb6679cb77dd69fa335847c","340.875","No"
"0x4c4c74248d6d71fbc264f447889c212950d25219","1025.11429519867","No"
"0x4c4cbc3ae8ae4c4d7b58659040d3921d6db62936","2.2358E-14","No"
"0x4c56d0020d14a3c713e103340778bfdfe18abf7a","52.8971442909177","No"
"0x4c6a7ae98478ab9e48fa69b8d9d1726a614d763c","13819.7106943466","No"
"0x4c7dc16f25cf83daa236ea1a75a87ac0a3c0ee13","4442.92384227667","No"
"0x4c7fdadd44412d557117c1d9d49221456e3a0658","53.7035457617867","No"
"0x4c88651245883c1bb49e3384cff6259c8a27e27e","994.088168271267","No"
"0x4cf411abeb897656994635275c4879f187c4a064","3138.30786118549","No"
"0x4cfd544a97bed2ccd00653c91ec97651959f4544","3.41673537822002","No"
"0x4cfedf7f93bb256660cba40648cce41027cac2e9","2500","No"
"0x4d1c68f83615aa462e39425e385879a8472dd293","4555.74140189161","No"
"0x4d30a56c7efb1e2578f5e65ffc070357a65afa32","1686.55504370167","No"
"0x4d41cce311278365953787a3eb58e10e788b97fa","10250","No"
"0x4d4adf32ab377df9ca3fa3048d5d215033ffbef2","340.875","No"
"0x4d527b8c80ca8ed9ab064a99a1f1a18ad58f0410","133333.33333","No"
"0x4d5838897c05ec816afcce431556bfa7d35fbcd5","1000","No"
"0x4d8be8dcc4f78d4ecbdd77e260c113dbc17767a7","9.37828585627774","No"
"0x4d8cdfab3d398506dc9a2a9e1f3fcc058fd04445","2.92639315074659","No"
"0x4d8f634f473a8bc25ac70f25efe0ed4d53792bd1","77.7985843936792","No"
"0x4d93b7d3af174e51ac25afb15b23bc64975ec441","639","No"
"0x4d98d6bd58158be73e46d7e8812ef66bd52a8534","13669","No"
"0x4d9936b194480ad7d3970975b5649678d53d7dd9","345.399352409834","No"
"0x4d9c22c3a2df80dec62abf36f5f377757aafd3b9","423.096313522309","No"
"0x4da3974ba391b2b4c4a74f509dedc5e862d7b9bd","53.1559777222202","No"
"0x4db2d508eb5590d9d2f9a354ca127494424c726f","204.799125807517","No"
"0x4db32f1b39e2c89975c6122d9e904352e968bc3f","70111.0283088354","No"
"0x4dc8208dd9046ebcb3cbce44162b8dbbc8af092b","10.3070452504759","No"
"0x4dcc536cf44a88e474cd934ecb8cc0ac8aae800c","37.5361938212731","No"
"0x4dd5fec0824e0c16d5366b9e478b4e6a2ae3921c","36.9442203847368","No"
"0x4de2ce078c31523257e9633a4c525930452a5925","1012.54629492797","No"
"0x4df134552e00b230bd255383584e44536652a18a","13761","No"
"0x4df5317e0c44821763c80b2a48b4dd630cd686df","98.5680682071783","No"
"0x4df9424a4a815df76c90396a25fdf3494900fb09","149.091038230115","No"
"0x4e057ac267a189cbc9a592f9d3787817ca8df061","57.331468310888","No"
"0x4e0d01518451ce669c322802eccad1e62baf01ea","4.87695206128E-07","No"
"0x4e16dbce720362eb45ae5b35789876d72c005de0","59130.467846","No"
"0x4e209fc427ba76f073a91e837a1e3377ecfb9b6a","342.8816175","No"
"0x4e2126b92dd3fc678f2ec2d2f2b6fc697a1ea27b","1E-18","No"
"0x4e2b9ed0c94c5533f33ef453c90c2b0f22cacb5b","2028.6448525","No"
"0x4e3a84ef037e8b25a106526050985c941db6ad3f","0.75963109106086","No"
"0x4e7601a71e99e2fcebe5e29b5d47aa7e39aa8507","50962.4240043396","No"
"0x4e7c88f17aff119bf61a48b48ca8ff17848f0d00","9930.825","No"
"0x4e7d3627e08e8840c78cbae07246e67295193fd0","3085.941375","No"
"0x4e8a001c4d8f03a20d401b4ad4ec3862521461ca","75.0945438528254","No"
"0x4ea000fef56563a9c1d1834147840cf404b26b04","685.61325","No"
"0x4ea80c0f2fbf02a011530cef7fd0aa024b345290","685.763235","No"
"0x4ee03347b775e0afd299a6ef2c2938013a8c2c45","70.1252428358795","No"
"0x4ee3565d4272f30e8d22e101d348736a26ecfe82","4454.1","No"
"0x4ef8026d91c47913af8517d880d6dce8bcd414f1","10.5535193622043","No"
"0x4f066cb31521e9e9d236b80d53ed072b891e3b6d","0.230599596823368","No"
"0x4f167361f62c4401e7b1c6831261055cbe5f033c","736.427810116875","No"
"0x4f1e6b56741857b1ac37d850a38048ee51535aa8","153.561022382854","No"
"0x4f2eeee95084c7c88eab525408e8cd7b098537ac","5500.70692300344","No"
"0x4f4322bffade3d2428c0bbcbf6eab420a7bfae9a","26.0648543308663","No"
"0x4f75db4f9166f13d10e1b883d1587b64f23f8cdf","11926.266894137","No"
"0x4f7deb7e5b11489f6667749377f490c3e1aad5e6","10231.9276980085","No"
"0x4fa0d71363589dd4420db4192aa532074c80c2fd","2.81056372743793","No"
"0x4fa9d429240d19cdafd1918375f09910e2c8b0da","5966.153325","No"
"0x4fac8cf0f2392e5f814d6e277e6235776486614d","30","No"
"0x4fccaa6be2b3cd24e3e8b3d0d82315af7e725038","1","No"
"0x4fccc2b981f0f4d758b6023d362ea9e391d10be0","3740.06340029361","No"
"0x4fd5b582a38ecc6e49c1b570752690a3247f518b","40","No"
"0x4fdb10d478dbd02b80223f137fe1d10ab3795d2c","342.8816175","No"
"0x4fe38526fd1dd2b78d1f2cd64feb0dac6b53a21b","50","No"
"0x4fe8867efeef1786844966200075ab8c1e3785cf","854.747022448133","No"
"0x4fecf14edf730093e9842d908ee3ec679a724175","1783.5975877392","No"
"0x4fffda9c1d64010aac2a2627cec6c0d6a46e3e5a","10.7652641065676","No"
"0x5005f75674d58eb03e741920ec46b5fe90621606","905.414168116456","No"
"0x50072354ea4b29708512a0003294df65434845e6","15000.958198809","No"
"0x50112746a0b45479554c802f9535da6e5c71a49f","686.6448525","No"
"0x5044ced5a9a6cccc0c55542e1d4ab13664d87ad7","133333.33333","No"
"0x505d1965a1fddb6fc2920a9029925eb71ce4849f","374.310017605973","No"
"0x5063568e775cc9c3e2aa60a12484166c2031f87c","685.763235","No"
"0x5069cd46dbf213306b57613456ecc836d693bc8b","364.606512620323","No"
"0x508178498fac6d140d4e20671161a746e76df369","10.9734192333158","No"
"0x5086973d4442caffbfa64d98dd9dd5323e2520c4","86.4730675460403","No"
"0x50899582199c06d5264eddcd12879e5210783ba8","64457.470118","No"
"0x50b06aebcd35e8cea040d41348971ab1e1762f2b","62.0692658275807","No"
"0x50c8a83f29534a6a6499c1492afbb58e8061f21b","342.8816175","No"
"0x50d46e406e58771f43cf5562b2c59f697bc85a9a","364.77159514918","No"
"0x50f12c8a1b104e86ea6c1da79fb5e1e46f088d5c","340.875","No"
"0x5122bebf3498c32e1230253ccb2a63ddc5d62145","3.51467269274125","No"
"0x51250107c8f724037c4a8443d8d321804c0acfba","2114.82076714603","No"
"0x5144922dce23313def29bde604367d38714c5c4b","4228.96307335744","No"
"0x51654ae7518eb9d2bbdb36f7e5a85b52997089f8","7.89545000029351","No"
"0x516be5c14934a951b4b3510a25acb6ee3bba93dc","13607.763235","No"
"0x519104fd1fca9bf58a43f126c084dc081c8bedc4","342.8816175","No"
"0x519a54747d42ffb8ad1ca8a36db0438679d34aa2","5335.05233956951","No"
"0x51b4de5e505e273c59bfccb23648266727528a50","4035.58052199249","No"
"0x521c908358cf48812e10c0691197822e776775ac","174","No"
"0x523899bba8b07cf45a3d98d5aff6a6bf7bcefc71","300","No"
"0x523ca490a8944b2a8a8e3b0678730a62be23fffb","685.763235","No"
"0x525553fbc204c83ea5bfe7bb4609a936129bad4f","214.533628823929","No"
"0x52630f0f8e60524aaa85985a385893daf99f1831","26.4037385335404","No"
"0x5282e7ed3f2e74c975ef307393e186ed842a3d61","0.143808452924749","No"
"0x5288ff9ddd930e86af0689c71ca0888cbcd55eaf","0.175234150916194","No"
"0x52bb8b6db2afb511b03fb7ab83a52401a3a37ed7","100","No"
"0x52be2e0631274242640eecf7480ca78e277ed2c9","500","No"
"0x52bfc4f35c17c008e35de18cf0d96230042b97bb","5966.153325","No"
"0x52d243dbab94ac0720a22cc5701472eb777a27ed","5.97030817288893","No"
"0x5306bf01415a9ea230b02387ca709a85671e4693","10","No"
"0x530d8de01f485769bcd1d21ba13dfbe3074f593c","1914.58495027649","No"
"0x531bb220043a9eabfb26cfe12f7b861bba32cedc","5001","No"
"0x533503b46283ca5e94267656a9cb81949d8a0488","578.724798453185","No"
"0x5340f54bde803c7068ae091805a42f5fd4719e19","43.5244954793067","No"
"0x534ccf0b02cb0218c6be66479e3e8ac4859fe4ea","7.75282736683348","No"
"0x537309e0b1339b10d45b25a240897ecc4638d234","187.606639712267","No"
"0x5373eaaf92daec521e2d9bce439931db98ac88f7","1.75E-05","No"
"0x537bbc5acba73c3bb3259253a53330e0cfe62b77","38.1431641042242","No"
"0x538f5c51e85a80228699d1c02386153da0a6704a","47.68","No"
"0x539171caf87280227c84da47ddff8a476bb989f3","562.009453688711","No"
"0x539edd96b903c6bfda5a54a28a74a85432309a88","21876.4841819487","No"
"0x53afa1452d2f130eee610e2d5b607ec0ebc29b61","1022.625","No"
"0x53b7d9bb52960c05a5d66dc6854ceef8d5d4f7d6","529","No"
"0x53ce61552d9c9aa54a26564d510b51bed50a2d03","59.8570836473921","No"
"0x53d572548645a34970df51080378c17d7bd47ca0","58.6796254315223","No"
"0x54064e1bd4d7dacc2db3c7f615c7c72b8c0b9d92","868.6448525","No"
"0x540d7e08146c7741ef57fea0fd46936f55e81186","230.274817870021","No"
"0x541163adf0a2e830d9f940763e912807d1a359f5","32510.4081509743","No"
"0x5422066e6cc10f7b222318890bdc51751eb37386","773.769973366239","No"
"0x5427d19cfec43e5cc1ef2ef38e024a9bc79d4fa4","1028.6448525","No"
"0x54370caf6c4c31143b04031f16b3cb0c0c65e221","681.75","No"
"0x5449c135e2a3def220b39c35958233b1dbe661cc","19197.0828773787","No"
"0x54775b00a77d33a6bda14bf31859995b42df0685","1028.6448525","No"
"0x5487d7364c1e0a401366e209e54032cb30975be7","291.367533364151","No"
"0x54aa422e0679b80b9ebf127cd9f40ad3439fd62d","342.8816175","No"
"0x54c4e1b154f4dff14b5367628e8d9d4d23253cab","15000","No"
"0x54e172189d1e374ebc9ecd3110b0e36022a928e5","236.127150919621","No"
"0x54e67cc25bc438c6aacec9cfde0dc5eb1ab435ae","140.935977194239","No"
"0x54faff86e74953f73b4022cf158e901c59ee47ac","9.3102751696473E-05","No"
"0x5517e41d87be227f0399f9c5535958224962b901","1028.6448525","No"
"0x5528ce80c7243fb6353227cf9c703ef6c684efcd","26643.8866241517","No"
"0x552d0539ceb684f37d3168ffac8d589ac53a9086","70.8931418124136","No"
"0x5532f6f4f97afa5dd4a90483cc8a7d1dafd20ea6","21737.0339752184","No"
"0x55385b00ab9d73832a79cda12c106e0cbed453d0","5966.153325","No"
"0x5560965897d4e6bec2587dee9bef15376c35c4f6","206199.621585403","No"
"0x557a0679d40c42fb041cd2c1c6038c4eb31bfa1e","0.461290642336934","No"
"0x5588bbb679e5f0533ac08be2781f89cadf85dbbc","1000","No"
"0x55ab30aaff4886e2eb4c3a9a1fce8e8cd3a411e4","1464.4088726085","No"
"0x55b3d9ed1f26b3aa4454b28d0e23a1e13e4b52cf","2501.1029052731","No"
"0x55c677b693b1ec75f3ab153a02e80674855c71e1","40.0757782014195","No"
"0x55ea353c921f42cf90fb32caa0ef2ec403339860","74.0621678683567","No"
"0x55edacacc18ae378e008894cc1a0d9fad35f487f","18.9633664331364","No"
"0x55f0ac945e2509a58601adde1afeb3d15528a301","6.39463885933323","No"
"0x56024b0a0076e7bb33816766e7f449eadbe8d96e","1298.14183034828","No"
"0x5628f0a0b41c035963b55255490768759f2bd55f","1000","No"
"0x564677dfec7ffbcfd2206a2d56a1ed7b07d5ac11","7","No"
"0x56484ad8e4857e05d633ace448948644a33a35fd","1241.50149383041","No"
"0x56686f36feee93d28cb5476e29a5d2155643dd64","7513.6549855393","No"
"0x567a54b8f306d2ffcca4ba8423d17651ebf6c536","412.970020481851","No"
"0x567dd6bb89185b866d458074b799e426b5a65d25","10","No"
"0x5686eafc0ada6a70f60ce0aab103be07dd87cf8f","1","No"
"0x568d436146df94380a6fc59aad3bc3949c0d891b","342.8816175","No"
"0x56bf3b7608b9445fd4f02977d4676608881e0149","37757.7851353134","No"
"0x56ca097c9b1665033bcf546ee3b54a84478709aa","91.6093554352639","No"
"0x56dab7fc739cf3a2a8432a20b13be01dde554ae8","7","No"
"0x56e7804b29ac4382c4e12702e2898d14100f6f57","1028.6448525","No"
"0x56f0c3b48fb0e936d19fd6185cf0237c498387e0","475.351360416924","No"
"0x5709bda6438912d6f83ea299d0d3a5c4ad9a5939","4457.47067354432","No"
"0x570d86ca666fb15b07a4236cca5f5fc3bd79c04f","685.763235","No"
"0x5719ee1b7ea39b650609ccb7f1baa5ca04b71008","45.1447038817628","No"
"0x572602b311aaad41dd2b14c134dfb1deb883a709","1","No"
"0x57319f45271bcadc41e910a17f1061f8133fd832","10002","No"
"0x573267a8c5d5b3965fa778fa4de1b5f676073f92","43280.0450187552","No"
